DEPTH,DT,GR,ILD,NPHI,RHOB,WELL,,DEPTH,DT,GR,ILD,NPHI,RHOB,WELL
2040.6001,68.45265198,15.78251553,0.910413981,0.166048884,2.454213858,F17-04,,2032.8,91.39025116,51.47408295,0.390224874,0.343346238,2.202509403,F15-A-01
2040.7001,68.06996155,15.50263119,0.933550656,0.160287514,2.457115412,F17-04,,2032.9,91.30276489,53.26964188,0.383992702,0.331555605,2.195387363,F15-A-01
2040.8001,67.52443695,14.29821396,0.961004555,0.155683205,2.46786356,F17-04,,2033,91.21466827,54.5005455,0.379186928,0.319211662,2.187334299,F15-A-01
2040.9001,66.76522064,12.55439472,0.994972527,0.153134093,2.483911991,F17-04,,2033.1,91.24045563,54.56296158,0.376265079,0.316520333,2.182223082,F15-A-01
2041.0001,65.88492584,11.00452137,1.035008431,0.15273878,2.49851203,F17-04,,2033.2,91.23004913,53.79188919,0.374916941,0.320975065,2.177128077,F15-A-01
2042.1001,63.83325577,10.11556435,1.208996654,0.154709905,2.464469194,F17-04,,2033.3,91.07775116,52.35998917,0.376198441,0.327627689,2.171260595,F15-A-01
2042.6001,67.8147583,10.03769875,1.061897278,0.180388346,2.423118353,F17-04,,2033.4,90.83387756,51.0407486,0.381032497,0.336926401,2.170976639,F15-A-01
2042.7001,67.92453766,10.63302517,1.043806195,0.175348088,2.437473297,F17-04,,2033.5,90.57512665,50.50891876,0.387228817,0.347010821,2.174700499,F15-A-01
2042.8001,67.64323425,11.1291523,1.027536392,0.175541595,2.446962833,F17-04,,2033.6,90.3087616,51.252491,0.39459759,0.35544312,2.182254076,F15-A-01
2042.9001,67.10284424,11.41090679,1.012164235,0.179950163,2.451052904,F17-04,,2033.7,89.9270401,52.44734573,0.404111952,0.360256374,2.194981575,F15-A-01
2043.0001,66.51579285,11.60903835,1.004037499,0.18163465,2.451431036,F17-04,,2033.8,89.16583252,53.31077576,0.414717078,0.359367788,2.209191561,F15-A-01
2043.1001,66.02313995,11.76803112,1.000582337,0.177607074,2.450681448,F17-04,,2033.9,88.02500153,53.07582855,0.426572084,0.352513731,2.2201612,F15-A-01
2043.2001,65.69384766,11.67161846,1.004756689,0.169751719,2.452948332,F17-04,,2034,87.12647247,51.93828201,0.43708849,0.342309415,2.235398531,F15-A-01
2043.3001,65.5091095,11.17893505,1.01854229,0.163146198,2.452686548,F17-04,,2034.1,86.34077454,50.31936264,0.44663462,0.336298019,2.251824141,F15-A-01
2043.4001,65.41732788,10.59952831,1.036914349,0.163133994,2.446904659,F17-04,,2034.2,85.51566315,48.87265778,0.454324246,0.336320937,2.261754036,F15-A-01
2043.5001,65.37231445,10.16313458,1.059334874,0.170644954,2.443397999,F17-04,,2034.3,84.93236542,49.17742157,0.462221384,0.333683282,2.270326853,F15-A-01
2043.9001,66.39759064,10.32707119,1.105164409,0.179924399,2.456368685,F17-04,,2034.4,84.63327026,49.57700348,0.46995312,0.33585164,2.27562356,F15-A-01
2044.0001,66.84487152,10.8041687,1.115923524,0.173625603,2.457366943,F17-04,,2034.5,84.58321381,48.30042648,0.475720167,0.347820014,2.27115798,F15-A-01
2044.1001,67.23388672,10.96423912,1.130661964,0.16669786,2.459778309,F17-04,,2034.6,84.56720734,48.28344727,0.479180545,0.353214234,2.264316559,F15-A-01
2044.2001,67.49198914,10.79072475,1.145777226,0.160170049,2.463626385,F17-04,,2034.7,84.69376373,48.47360992,0.481224835,0.354427576,2.255311966,F15-A-01
2044.3001,67.5583725,10.38385773,1.161447287,0.155561209,2.463299751,F17-04,,2034.8,85.12277985,47.37104416,0.484749138,0.358773291,2.246803999,F15-A-01
2044.4001,67.46130371,10.01256466,1.181311011,0.153410286,2.463907719,F17-04,,2034.9,85.51612854,47.79397965,0.492518097,0.349598408,2.239667416,F15-A-01
2044.5001,67.24518585,10.03800297,1.200136423,0.153431952,2.467713356,F17-04,,2035,85.81697846,49.20222092,0.503848612,0.328453362,2.234853506,F15-A-01
2044.6001,66.97850037,10.30051041,1.218154192,0.155445963,2.469456434,F17-04,,2035.1,86.00106049,50.16932297,0.519227207,0.311753392,2.235174418,F15-A-01
2044.7001,66.71479034,10.459548,1.240580559,0.159601688,2.468010902,F17-04,,2035.2,85.85847473,50.08923721,0.537674129,0.298701078,2.241016388,F15-A-01
2044.8001,66.49925232,10.61196137,1.261430264,0.165080026,2.462989092,F17-04,,2035.3,85.25025177,49.12365341,0.559140682,0.288330734,2.25432539,F15-A-01
2044.9001,66.43242645,10.85137272,1.280652285,0.169619918,2.454393148,F17-04,,2035.4,84.08517456,47.95849228,0.576839626,0.280067504,2.271836042,F15-A-01
2045.0001,66.55953217,11.10905266,1.298008204,0.171209827,2.448093653,F17-04,,2035.5,82.40715027,46.83021545,0.587887049,0.270908326,2.291655541,F15-A-01
2045.1001,66.75009155,11.46149063,1.308757544,0.169718996,2.445837498,F17-04,,2035.6,80.42542267,46.40245056,0.591091156,0.261801213,2.310255766,F15-A-01
2045.2001,66.92337799,11.77999878,1.31130755,0.167028382,2.442116261,F17-04,,2035.7,78.69973755,48.43372345,0.58324635,0.256630302,2.316134214,F15-A-01
2045.3001,67.17926788,11.71106911,1.300896764,0.16539827,2.437321663,F17-04,,2035.8,78.01835632,50.31322861,0.5759027,0.25605914,2.310848713,F15-A-01
2045.4001,67.59607697,11.17176342,1.286058903,0.167070642,2.435106516,F17-04,,2035.9,78.63059235,51.48952484,0.57045579,0.258768588,2.291275263,F15-A-01
2045.5001,68.05736542,10.52889919,1.266192555,0.173000127,2.435255766,F17-04,,2036,79.95832825,51.45945358,0.570107043,0.263950616,2.268409729,F15-A-01
2045.6001,68.35671997,10.1855154,1.244090676,0.181192607,2.438252211,F17-04,,2036.1,81.63144684,51.08875656,0.569966197,0.277001858,2.244185448,F15-A-01
2045.7001,68.44455719,10.17258644,1.219875693,0.187880635,2.443965673,F17-04,,2036.2,83.40831757,50.41122437,0.569005549,0.297403157,2.223786831,F15-A-01
2045.8001,68.44444275,10.3683424,1.192321301,0.191881016,2.448592663,F17-04,,2036.3,84.98264313,49.48302841,0.565901697,0.31892693,2.215828896,F15-A-01
2045.9001,68.4801712,10.74533176,1.164236188,0.193464845,2.449293375,F17-04,,2036.4,85.75,49.08704758,0.561677635,0.335219413,2.215994597,F15-A-01
2046.0001,68.60437775,11.1486969,1.132958412,0.193115696,2.448115349,F17-04,,2036.5,85.64190674,49.3978653,0.555910587,0.339136213,2.223772526,F15-A-01
2046.1001,68.77446747,11.35662556,1.094510675,0.192506224,2.449039221,F17-04,,2036.6,85.25186157,49.37180328,0.546103776,0.329197943,2.238077402,F15-A-01
2046.2001,68.92473602,11.32330418,1.055071354,0.192907199,2.45314765,F17-04,,2036.7,84.45326233,48.72589493,0.534787238,0.318217963,2.257304668,F15-A-01
2046.3001,69.10046387,11.1668272,1.018176675,0.193988845,2.457307577,F17-04,,2036.8,83.19809723,47.49127197,0.522291839,0.314530343,2.280318022,F15-A-01
2046.4001,69.3911438,10.92674637,0.989667654,0.195120737,2.457404852,F17-04,,2036.9,81.92367554,46.71441269,0.515960634,0.310491085,2.303832054,F15-A-01
2046.5001,69.75496674,10.55707741,0.967220426,0.196051136,2.452536821,F17-04,,2037,81.02830505,45.72101975,0.513179421,0.307748497,2.321543932,F15-A-01
2046.6001,70.06634522,10.14371014,0.948347747,0.196742609,2.444840431,F17-04,,2037.1,80.47518158,44.87084198,0.515422225,0.303631216,2.324845552,F15-A-01
2047.0001,69.95241547,10.20779038,0.893359661,0.198801711,2.408313751,F17-04,,2037.2,79.9973526,46.09302139,0.516778231,0.291364551,2.322452784,F15-A-01
2047.1001,69.83492279,10.59593868,0.881289601,0.200509593,2.400635481,F17-04,,2037.3,80.07931519,47.87468338,0.518116295,0.28226617,2.313752413,F15-A-01
2047.2001,69.80010223,10.84528732,0.871686757,0.202504009,2.395467281,F17-04,,2037.4,81.06219482,49.37160111,0.521320343,0.284759969,2.299289942,F15-A-01
2047.3001,69.84134674,10.65281391,0.872656703,0.204245508,2.395250559,F17-04,,2037.5,82.40376282,51.21328735,0.527000248,0.293265939,2.287603378,F15-A-01
2047.4001,69.90106201,10.06361866,0.882231474,0.204193115,2.402325153,F17-04,,2037.6,83.27741242,51.73680496,0.533049226,0.30930987,2.279005289,F15-A-01
2047.8001,68.56176758,10.65346241,0.958687544,0.173881441,2.475032806,F17-04,,2037.7,83.53199768,49.75417328,0.531767726,0.328851908,2.272157669,F15-A-01
2047.9001,68.01557159,11.75610256,0.973425925,0.168813124,2.482970238,F17-04,,2037.8,83.65044403,47.51768875,0.524757385,0.337555617,2.267764807,F15-A-01
2048.0001,67.60427856,12.48944283,0.988320589,0.167625353,2.481416225,F17-04,,2037.9,83.65539551,45.03421783,0.514255881,0.336213708,2.269884586,F15-A-01
2048.1001,67.33677673,12.69804287,1.003387332,0.168183878,2.475162506,F17-04,,2038,83.41111755,42.99564362,0.508809686,0.330824792,2.28006959,F15-A-01
2048.2001,67.15423584,12.55954552,1.026789188,0.168405548,2.470286846,F17-04,,2038.1,83.03744507,43.40960693,0.505821228,0.31755358,2.289167881,F15-A-01
2048.3001,67.03560638,12.34402466,1.054168344,0.167880058,2.470110416,F17-04,,2038.2,82.70565796,45.30857468,0.505129039,0.300096929,2.294197083,F15-A-01
2048.4001,66.94415283,12.25340462,1.08620131,0.167756259,2.474751711,F17-04,,2038.3,82.57574463,47.52968216,0.515381694,0.287474215,2.29583168,F15-A-01
2048.5001,66.74575806,12.38631344,1.111780524,0.169850797,2.481898785,F17-04,,2038.4,82.59899139,50.78744125,0.532202244,0.282840252,2.295799017,F15-A-01
2048.6001,66.41036987,12.64573193,1.133752346,0.173730239,2.487539768,F17-04,,2038.5,82.38822174,52.923069,0.555590689,0.281823039,2.299582481,F15-A-01
2048.7001,66.1182785,12.75758743,1.151046276,0.175705046,2.488313437,F17-04,,2038.6,81.65563965,52.20850372,0.578979731,0.279146373,2.312799454,F15-A-01
2048.8001,66.02887726,12.54453087,1.161116362,0.173736945,2.485774994,F17-04,,2038.7,80.52349854,51.1682663,0.59527272,0.274654001,2.33423996,F15-A-01
2048.9001,66.12982941,12.09939575,1.170529127,0.170364752,2.485249996,F17-04,,2038.8,79.35407257,50.11833954,0.602962315,0.269795716,2.356549501,F15-A-01
2049.0001,66.31716156,11.63369083,1.180780172,0.168703318,2.488817692,F17-04,,2038.9,78.5270462,49.11808777,0.603813171,0.26474911,2.368999243,F15-A-01
2049.1001,66.49759674,11.24774838,1.189458251,0.168460473,2.493370771,F17-04,,2039,78.29118347,49.38237763,0.604521751,0.260461569,2.365454197,F15-A-01
2049.2001,66.56322479,10.99415684,1.200070024,0.1677095,2.497167349,F17-04,,2039.1,78.71347809,50.43810272,0.605803192,0.263473958,2.346086979,F15-A-01
2049.3001,66.41428375,10.87075424,1.216088414,0.165419594,2.500674963,F17-04,,2039.2,79.65453339,50.8772049,0.612723887,0.273593724,2.320782423,F15-A-01
2049.4001,66.07340241,10.71275425,1.230128884,0.161588669,2.503381491,F17-04,,2039.3,80.76816559,50.26804352,0.622238398,0.278249711,2.300463677,F15-A-01
2049.5001,65.69262695,10.3632164,1.243903875,0.156837508,2.506454706,F17-04,,2039.4,81.53533173,49.1625824,0.635053933,0.275627285,2.293289423,F15-A-01
2049.8001,65.10917664,10.15748692,1.293698907,0.143535927,2.528369665,F17-04,,2039.5,81.60503388,48.51742554,0.638539612,0.274627984,2.298464537,F15-A-01
2049.9001,65.06881714,10.3748169,1.316774726,0.139778003,2.528912067,F17-04,,2039.6,81.04380035,48.881073,0.637773156,0.279184848,2.310037851,F15-A-01
2050.0001,65.03509522,10.36684418,1.346782088,0.136210993,2.527504921,F17-04,,2039.7,80.21937561,50.66418457,0.631685853,0.289773822,2.321938038,F15-A-01
2050.1001,64.94010925,10.04290199,1.38490212,0.133175999,2.527545929,F17-04,,2039.8,79.37596893,53.4706192,0.623337627,0.306647241,2.331205607,F15-A-01
2050.6001,63.44440079,10.10953903,1.842745185,0.147754997,2.534920931,F17-04,,2039.9,78.61212158,56.09734726,0.61378336,0.327509254,2.337744951,F15-A-01
2050.7001,63.11367798,10.63661766,1.888818145,0.149745002,2.515624046,F17-04,,2040,78.18241882,57.28047562,0.602569461,0.347001016,2.341333866,F15-A-01
2050.8001,63.01844025,10.52114677,1.891388893,0.147264004,2.494160891,F17-04,,2040.1,78.31980896,56.65784454,0.597015142,0.361852318,2.341779947,F15-A-01
2052.3001,62.44818878,10.578722,1.985955119,0.148120001,2.473273039,F17-04,,2040.2,78.89138031,54.47093964,0.594917238,0.373561591,2.338914633,F15-A-01
2052.4001,62.94652557,11.13286018,2.00488162,0.156454995,2.463990927,F17-04,,2040.3,79.52994537,51.8147316,0.598121285,0.381039083,2.33280015,F15-A-01
2052.5001,63.57987976,10.8963356,2.021536589,0.160068005,2.467519045,F17-04,,2040.4,80.10642242,49.8939209,0.597357631,0.379013091,2.32391572,F15-A-01
2052.6001,64.39880371,10.25851631,2.032287121,0.158254996,2.482692003,F17-04,,2040.5,80.72911835,49.38582993,0.594899714,0.36714077,2.316631556,F15-A-01
2052.9001,66.38511658,10.15366554,2.022420883,0.167574003,2.484521866,F17-04,,2040.6,81.34929657,50.03017044,0.592977107,0.352206886,2.313001156,F15-A-01
2053.0001,66.69346619,10.98249626,1.990525127,0.177426994,2.469172001,F17-04,,2040.7,81.70756531,51.04187393,0.590029478,0.342258871,2.310787439,F15-A-01
2053.1001,67.02200317,11.58804321,1.922603607,0.185773999,2.457877874,F17-04,,2040.8,81.69101715,51.9426651,0.585687578,0.340238035,2.3104527,F15-A-01
2053.2001,67.70120239,11.50634956,1.856407881,0.190870002,2.455735207,F17-04,,2040.9,81.50215912,52.54814529,0.575114727,0.344592273,2.310874939,F15-A-01
2053.3001,68.71377564,10.98957253,1.795911789,0.192488998,2.458052874,F17-04,,2041,81.4417572,52.83588028,0.568145573,0.351439297,2.307977676,F15-A-01
2053.4001,69.82951355,10.30015755,1.763234735,0.189945996,2.461159945,F17-04,,2041.1,81.58938599,52.48485947,0.564618588,0.355316252,2.304262161,F15-A-01
2054.0001,72.14074707,10.03315544,1.534173012,0.208257005,2.430083036,F17-04,,2041.2,81.74762726,51.53396988,0.574230135,0.351139367,2.303824902,F15-A-01
2054.1001,71.96632385,10.90310097,1.460638762,0.214006007,2.420491934,F17-04,,2041.3,81.71026611,50.52007294,0.588024855,0.339303702,2.306344032,F15-A-01
2054.2001,72.09765625,11.21291924,1.384525657,0.216013998,2.42166996,F17-04,,2041.4,81.47368622,49.4924202,0.605505467,0.328042537,2.312308073,F15-A-01
2054.3001,72.57028198,10.90006638,1.336473942,0.214065999,2.42872715,F17-04,,2041.5,81.09895325,48.57308197,0.631778419,0.321343392,2.32178402,F15-A-01
2054.4001,73.3374939,10.08082008,1.296420455,0.208566994,2.436195135,F17-04,,2041.6,80.49815369,48.1278038,0.661547184,0.314886898,2.333335877,F15-A-01
2054.8001,76.5804596,10.70645905,1.221631289,0.195619002,2.439372063,F17-04,,2041.7,79.48286438,48.99080658,0.694868028,0.309238285,2.346017599,F15-A-01
2054.9001,76.2953186,11.37868691,1.206724525,0.197044998,2.436856031,F17-04,,2041.8,78.10144043,51.03876114,0.724452078,0.303794891,2.358731508,F15-A-01
2055.0001,75.56504059,11.51872444,1.192085147,0.198457003,2.433032036,F17-04,,2041.9,76.69865418,52.86203003,0.751057565,0.291200221,2.370972395,F15-A-01
2055.1001,74.71580505,11.14518547,1.178629637,0.197534993,2.428743839,F17-04,,2042,75.67769623,53.38317108,0.774125814,0.273699015,2.379936218,F15-A-01
2055.2001,73.86508179,10.76170254,1.166277885,0.194707006,2.429010868,F17-04,,2042.1,75.12713623,52.49067307,0.7892012,0.262697965,2.38294816,F15-A-01
2055.3001,73.06985474,10.53006554,1.156907439,0.192346007,2.433233023,F17-04,,2042.2,74.91565704,51.18426895,0.797723651,0.265881568,2.381154537,F15-A-01
2055.4001,72.53359985,10.41432953,1.153072238,0.189969003,2.432232857,F17-04,,2042.3,75.23863983,50.04998398,0.797402799,0.287950784,2.372686863,F15-A-01
2055.5001,72.41004944,10.45687103,1.158596396,0.186199993,2.423712015,F17-04,,2042.4,76.23782349,49.5867691,0.783329725,0.321077704,2.357063294,F15-A-01
2055.6001,72.60639954,10.65909767,1.167580605,0.181259006,2.416781902,F17-04,,2042.5,77.58228302,50.22985077,0.765054643,0.344819546,2.340332508,F15-A-01
2055.7001,73.00788879,10.89632034,1.1797539,0.176725,2.415693998,F17-04,,2042.6,78.81182861,51.32976914,0.742627502,0.352080554,2.326485634,F15-A-01
2055.8001,73.61065674,11.06002426,1.189970017,0.174744993,2.421895981,F17-04,,2042.7,79.67209625,51.55994415,0.714097917,0.34859401,2.315311432,F15-A-01
2055.9001,74.22599793,11.11849213,1.199273586,0.177294999,2.436357021,F17-04,,2042.8,80.26025391,51.23264313,0.682645023,0.332289666,2.310725212,F15-A-01
2056.0001,74.60215759,11.00583267,1.207599521,0.183045998,2.450187922,F17-04,,2042.9,80.79410553,50.73310852,0.647401571,0.314097375,2.314948559,F15-A-01
2056.1001,74.74252319,10.65247536,1.21179688,0.188177005,2.456685066,F17-04,,2043,81.37007904,50.46395493,0.613158226,0.31188634,2.320684671,F15-A-01
2056.2001,74.69005585,10.18870354,1.212506652,0.190350995,2.458268166,F17-04,,2043.1,81.85856628,50.695961,0.581657291,0.324788123,2.322614193,F15-A-01
2057.0001,72.58195496,10.2465992,1.230382085,0.190253004,2.461220026,F17-04,,2043.2,82.23336792,51.030056,0.557306886,0.341255039,2.316484213,F15-A-01
2057.1001,72.95558167,10.74783516,1.25374639,0.192651004,2.459731817,F17-04,,2043.3,82.63931274,50.52494812,0.53952384,0.354348838,2.306264401,F15-A-01
2057.2001,73.23002625,10.78202248,1.270405769,0.194326997,2.45964694,F17-04,,2043.4,83.02542877,50.2900734,0.526677549,0.360084564,2.294462681,F15-A-01
2057.3001,73.38247681,10.40597725,1.286394119,0.194711,2.46199894,F17-04,,2043.5,83.14599609,50.56611252,0.523473501,0.354280651,2.285366058,F15-A-01
2057.7001,74.08151245,10.9069252,1.345797777,0.170331001,2.500024796,F17-04,,2043.6,82.88619995,49.70740891,0.526844144,0.335105419,2.281362057,F15-A-01
2057.8001,74.24833679,12.46142769,1.386376858,0.162783995,2.5086689,F17-04,,2043.7,82.52376556,48.97959518,0.53366226,0.317049116,2.284542561,F15-A-01
2057.9001,74.25741577,14.0948658,1.431598067,0.156935006,2.511909962,F17-04,,2043.8,82.24323273,49.45632553,0.542632759,0.312525988,2.295965195,F15-A-01
2058.0001,74.00968933,15.13352203,1.481582642,0.152559996,2.510890007,F17-04,,2043.9,81.84739685,49.91624832,0.555679202,0.316793412,2.306859493,F15-A-01
2058.1001,73.46525574,14.9807663,1.534464955,0.149205998,2.509057999,F17-04,,2044,81.19629669,49.79574585,0.571489036,0.328320891,2.3183918,F15-A-01
2058.2001,72.61683655,13.69061089,1.591552734,0.146541998,2.509391069,F17-04,,2044.1,80.27332306,48.84819031,0.590712786,0.341400832,2.334620714,F15-A-01
2058.3001,71.51553345,11.88384247,1.654980063,0.144387007,2.51296401,F17-04,,2044.2,79.2525177,48.74251938,0.606356859,0.342370123,2.351842642,F15-A-01
2058.4001,70.35255432,10.21235275,1.707991839,0.142763004,2.519487143,F17-04,,2044.3,78.50798798,48.39178467,0.619451702,0.329242319,2.367634535,F15-A-01
2058.8001,68.76139832,10.02934265,1.87759757,0.143903002,2.537332058,F17-04,,2044.4,78.29798889,46.37838364,0.6319471,0.313455582,2.376334667,F15-A-01
2058.9001,69.17185974,10.54804611,1.91411829,0.146914005,2.530267,F17-04,,2044.5,78.30152893,46.9185791,0.645999789,0.306088686,2.373003721,F15-A-01
2059.0001,69.77450562,10.96487808,1.946255326,0.150564998,2.51837492,F17-04,,2044.6,78.45219421,48.66223526,0.661399543,0.309941262,2.356665611,F15-A-01
2059.1001,70.50006104,11.30554199,1.973523617,0.155036002,2.506719112,F17-04,,2044.7,78.96131897,48.74406815,0.678059697,0.319708437,2.338844776,F15-A-01
2059.2001,71.12031555,11.69729042,1.989522815,0.159913003,2.499569178,F17-04,,2044.8,79.94036102,49.60037994,0.693459094,0.333195001,2.326407909,F15-A-01
2059.3001,71.52337647,12.23373985,1.985002518,0.163852006,2.496741056,F17-04,,2044.9,80.98236084,50.58517456,0.707556844,0.342760891,2.321070671,F15-A-01
2059.4001,71.74731445,12.91727829,1.971702457,0.165770993,2.498616934,F17-04,,2045,81.43264771,49.93749619,0.711109519,0.342966616,2.315374374,F15-A-01
2059.5001,71.79911804,13.65401554,1.956323862,0.165468007,2.506313086,F17-04,,2045.1,81.53953552,50.10474777,0.705351412,0.339932084,2.311175346,F15-A-01
2059.6001,71.65794373,14.24326134,1.940945745,0.163084999,2.515959024,F17-04,,2045.2,81.50507355,50.76897812,0.688370466,0.341141552,2.310270071,F15-A-01
2059.7001,71.36726379,14.45149231,1.926469088,0.15896,2.521985054,F17-04,,2045.3,81.47786713,50.18999863,0.663430631,0.347562134,2.313603401,F15-A-01
2059.8001,71.01174927,14.19333458,1.917512178,0.154241994,2.52374506,F17-04,,2045.4,81.53536224,49.27849579,0.63589567,0.351872385,2.319112063,F15-A-01
2059.9001,70.63214111,13.62993622,1.922762632,0.150572002,2.522562981,F17-04,,2045.5,81.83459473,47.81921387,0.605458021,0.351945877,2.324675798,F15-A-01
2060.0001,70.2845459,13.15024376,1.939241767,0.149048001,2.518229008,F17-04,,2045.6,82.5929184,45.47557831,0.577255845,0.354809374,2.320186615,F15-A-01
2060.1001,70.03517151,13.01386547,1.978974462,0.149491996,2.511157036,F17-04,,2045.7,83.63026428,44.53660965,0.551611602,0.36450085,2.304772377,F15-A-01
2060.2001,69.8679657,13.00976372,2.022345305,0.150987998,2.504198074,F17-04,,2045.8,84.8839035,45.6150856,0.530145109,0.379441112,2.272975445,F15-A-01
2060.3001,69.72627258,12.78101254,2.068020821,0.152377993,2.501641989,F17-04,,2045.9,86.13053894,46.88683701,0.514222741,0.39185378,2.243315935,F15-A-01
2060.4001,69.62759399,12.2824688,2.103892565,0.152748004,2.506534815,F17-04,,2046,87.14495087,48.69943619,0.498811722,0.397859037,2.218857288,F15-A-01
2060.5001,69.60777283,11.72816658,2.127103329,0.151609004,2.517091036,F17-04,,2046.1,87.63883972,50.68729401,0.481830716,0.392940849,2.205625534,F15-A-01
2060.6001,69.61711121,11.51147842,2.138601542,0.148754999,2.526180029,F17-04,,2046.2,87.28625488,49.86477661,0.461617947,0.374642015,2.201451302,F15-A-01
2060.7001,69.59840393,12.06233215,2.114382505,0.142656997,2.527370215,F17-04,,2046.3,86.5008316,48.61640549,0.440472126,0.357076705,2.204954624,F15-A-01
2060.8001,69.65603638,13.34809494,2.077920914,0.128588006,2.52160883,F17-04,,2046.4,85.74510956,48.23783112,0.419325799,0.353125751,2.214565039,F15-A-01
2060.9001,70.09895325,14.91444206,2.027918339,0.100933,2.514991999,F17-04,,2046.5,85.37586975,48.93750382,0.40214479,0.356457919,2.213651896,F15-A-01
2061.0001,71.23641968,16.29318237,1.956072688,0.062461998,2.51027298,F17-04,,2046.6,85.43318939,50.58668137,0.387818009,0.366499811,2.206199408,F15-A-01
2061.1001,73.08293152,17.27183914,1.889551997,0.024436999,2.505283833,F17-04,,2046.7,85.94029236,52.70034409,0.378847569,0.380969554,2.198943853,F15-A-01
2062.7001,69.83146668,10.49931717,1.863486886,0.195123002,2.487507105,F17-04,,2046.8,86.69216919,52.25759888,0.374669641,0.394000918,2.190187216,F15-A-01
2062.8001,70.77908325,11.44338226,1.843539596,0.203211993,2.496335983,F17-04,,2046.9,87.49707031,50.59432602,0.373546839,0.394461721,2.183815002,F15-A-01
2062.9001,71.71081543,11.91852379,1.817941785,0.200873002,2.51267004,F17-04,,2047,88.01314545,49.03445435,0.376750886,0.383289605,2.19127965,F15-A-01
2063.0001,72.60650635,11.63202477,1.80064404,0.188438997,2.532783032,F17-04,,2047.1,88.02101898,48.91875458,0.379549801,0.377909094,2.204492331,F15-A-01
2063.1001,73.37002564,10.98196983,1.786874533,0.175491005,2.548781872,F17-04,,2047.2,87.72793579,49.67734146,0.381939828,0.373852164,2.221734047,F15-A-01
2063.2001,73.73530579,10.47834969,1.775283337,0.171204001,2.555259943,F17-04,,2047.3,87.40325928,50.88189697,0.382901102,0.365973651,2.236136675,F15-A-01
2063.3001,73.63742065,10.23439026,1.763105035,0.173893005,2.553281069,F17-04,,2047.4,87.03566742,52.63611984,0.383487999,0.370532215,2.245769262,F15-A-01
2063.4001,73.31626892,10.06258202,1.747674942,0.178720996,2.54257679,F17-04,,2047.5,86.65600586,54.1594429,0.383962035,0.380260766,2.250017405,F15-A-01
2063.9001,73.47727966,10.70875359,1.682151318,0.178130001,2.476957083,F17-04,,2047.6,86.33108521,54.28067017,0.386845887,0.380222201,2.252075911,F15-A-01
2064.0001,74.0335083,11.85358048,1.667515993,0.183131993,2.471063852,F17-04,,2047.7,86.09980011,53.68880081,0.392477274,0.377473295,2.254746676,F15-A-01
2064.1001,74.70866394,13.00014496,1.645726919,0.188033,2.470071077,F17-04,,2047.8,86.00332642,51.76368332,0.400564015,0.374546796,2.257699251,F15-A-01
2064.2001,75.50090027,13.6951313,1.621522903,0.190018997,2.474679947,F17-04,,2047.9,86.00346375,48.1594696,0.414981335,0.36936456,2.25908494,F15-A-01
2064.3001,76.33132935,13.50755501,1.599598646,0.188315004,2.484475136,F17-04,,2048,85.99475861,45.46525955,0.431744188,0.36197716,2.259577751,F15-A-01
2064.4001,76.99570465,12.45943546,1.581017256,0.184007004,2.499294043,F17-04,,2048.1,85.95022583,44.71105576,0.450967938,0.353618085,2.259250879,F15-A-01
2064.5001,77.30194092,11.01083756,1.563583732,0.178562999,2.516097784,F17-04,,2048.2,85.72050476,46.28759384,0.47328043,0.344089598,2.259853125,F15-A-01
2065.0001,75.56771088,10.13767624,1.545442462,0.149195999,2.551387072,F17-04,,2048.3,85.12989044,48.34673691,0.494298458,0.33282879,2.266601801,F15-A-01
2065.1001,74.91055298,10.84393311,1.570956349,0.145267993,2.562593937,F17-04,,2048.4,84.43836975,49.60728073,0.513522208,0.325363338,2.279681683,F15-A-01
2065.2001,74.28901672,11.34722138,1.607061744,0.142940998,2.577321053,F17-04,,2048.5,83.89025116,49.37679672,0.528637171,0.325874388,2.291543484,F15-A-01
2065.3001,73.61454773,11.83947945,1.662177086,0.143068001,2.587066889,F17-04,,2048.6,83.30459595,49.60242844,0.541993856,0.328665584,2.300869942,F15-A-01
2065.4001,72.81402588,12.21507263,1.724994779,0.144575998,2.583858013,F17-04,,2048.7,82.62722015,50.68686295,0.553207755,0.331035912,2.306545973,F15-A-01
2065.5001,72.01457214,12.59425163,1.787276864,0.146472007,2.568237066,F17-04,,2048.8,82.07844544,52.30979919,0.565811932,0.333342075,2.308718681,F15-A-01
2065.6001,71.51049805,13.18029404,1.839173675,0.149790004,2.545562983,F17-04,,2048.9,81.8319397,54.95492172,0.5782969,0.331840515,2.310028076,F15-A-01
2065.7001,71.40769959,13.92846489,1.884305716,0.154927999,2.525382996,F17-04,,2049,81.78944397,57.51262283,0.590151191,0.329923749,2.311090946,F15-A-01
2065.8001,71.74087524,14.69615936,1.924512148,0.159467995,2.518241882,F17-04,,2049.1,81.75805664,58.06758118,0.603582084,0.332262933,2.309975147,F15-A-01
2065.9001,72.48406982,15.4422493,1.955260396,0.160537005,2.525094986,F17-04,,2049.2,81.69871521,56.85377121,0.617358983,0.33358705,2.305080652,F15-A-01
2066.0001,73.46780396,16.25972748,1.976344228,0.158313006,2.537835836,F17-04,,2049.3,81.68458557,54.53063202,0.631135881,0.332592011,2.299081087,F15-A-01
